Date,Open,High,Low,Close,Adj Close,Volume
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,78.57044219970703,94747600
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,78.58981323242188,80113600
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,77.1507797241211,152531200
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,78.26814270019531,93984000
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,77.46517944335938,100566000
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,75.7117691040039,129554000
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.11544799804688,222195200
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,69.67272186279297,230673600
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,70.77799224853516,198054800
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.15137481689453,320605600
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.11267852783203,426510000
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.26781463623047,341397200
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,69.9726333618164,319475600
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.2182846069336,219178400
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,70.8432846069336,187572800
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,69.90247344970703,226176800
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,64.37377166748047,286744800
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.01006317138672,285290000
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,66.61329650878906,255598800
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.03491973876953,418474000
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.22759246826172,370732000
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,58.5789794921875,322423600
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.15469741821289,324056000
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,59.657630920410156,300233600
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.200531005859375,271857200
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.44215774536133,401693200
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.26432418823242,336752800
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,59.70841979980469,287531200
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.3795051574707,303602000
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,62.50422286987305,252087200
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,59.91641616821289,204216800
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,61.62629699707031,167976400
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,61.500545501708984,197002000
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.26456832885742,176218400
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.2368049621582,165934000
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.385501861572266,129880000
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.47890090942383,201820400
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,62.743675231933594,202887200
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.34957122802734,168895200
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,64.81392669677734,161834800
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.08606719970703,131022800
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.42359924316406,194994800
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,68.78997039794922,131154400
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.3365478515625,157125200
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.39573669433594,215250000
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,66.97608947753906,130015200
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,64.90581512451172,180991600
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,66.77532958984375,116862400
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,66.51655578613281,124814400
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.43685150146484,126161200
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,68.4852294921875,117087600
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.37512969970703,112004800
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,69.58808898925781,137280800
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.05612182617188,183064000
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,69.91216278076172,240616800
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,70.90135192871094,133568000
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,71.96548461914062,147751200
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,72.70797729492188,142333600
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,73.46012115478516,115215200
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.20860290527344,133838400
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,76.39203643798828,145946400
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,75.51901245117188,162301200
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,74.60718536376953,200622400
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.06552124023438,158929200
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,74.6217269897461,166348400
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,76.37992095947266,135178400
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,75.93854522705078,101729600
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,77.41542053222656,111504800
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,76.83824920654297,102688800
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.33296966552734,81803200
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,76.80915069580078,125522000
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.14379119873047,112945200
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.17774963378906,133560800
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.10259246826172,153532400
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.05078887939453,80791200
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.41209411621094,87642800
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,78.8437728881836,104491200
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.16474914550781,87560400
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,80.39098358154297,137250400
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,80.86627960205078,95654400
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.41987609863281,147712400
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,85.56607055664062,166651600
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.45799255371094,201662400
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.16128540039062,200146000
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.1773681640625,138808800
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.3817367553711,165428800
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.26290130615234,114406400
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.296875,96820400
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,84.80945587158203,264476000
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.02838134765625,135445200
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,88.8859634399414,212155600
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,87.31696319580078,192623200
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,88.47614288330078,137522400
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,85.75765228271484,205256800
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,87.73410034179688,130646000
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,88.46644592285156,140223200
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.29910278320312,110737200
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.29910278320312,114041600
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,90.66114807128906,118655600
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,90.37982177734375,112424400
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,92.4847640991211,117092000
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,92.88249206542969,125642800
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.04497528076172,90257200
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,92.61573028564453,191649200
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.14836120605469,170989200
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,94.79585266113281,153198000
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,93.6294174194336,110577600
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,93.44025421142578,92186800
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,95.40939331054688,90318000
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.09261322021484,103433200
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,94.3569107055664,89001600
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,90.06214904785156,197004400
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,89.83903503417969,185438800
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,91.96822357177734,121214000
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,90.4574203491211,103625600
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.19133758544922,90329200
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,93.30686950683594,158130000
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.07504272460938,374336800
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,105.67229461669922,308151200
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,106.37798309326172,173071600
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,106.76358032226562,121776800
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,110.48849487304688,202428800
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,107.97642517089844,198045600
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,109.54586029052734,212403600
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,106.28797149658203,187902400
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,109.82036590576172,165598000
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,111.76393127441406,210082000
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,111.6643295288086,165565200
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,111.37279510498047,119561600
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,112.30084228515625,105633600
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,112.44173431396484,145538000
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,114.93677520751953,126907200
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,120.85975646972656,338054800
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,122.3052749633789,345937600
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,121.30188751220703,211495600
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,122.95150756835938,163022400
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,121.48169708251953,155552400
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,121.28489685058594,187630000
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,125.39794158935547,225702700
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,130.3928680419922,151948100
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,127.69134521484375,200119000
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,117.4682388305664,257599600
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,117.54600524902344,332607200
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,109.63575744628906,231366600
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,114.00875854492188,176940500
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,110.28681182861328,182274400
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,108.8388900756836,180860300
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,112.10404968261719,140150100
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,112.27896118164062,184642000
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,108.96521759033203,154679000
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,107.2257308959961,178011000
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,103.82452392578125,287104900
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,106.97308349609375,195713800
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,108.65423583984375,183055400
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,104.09661102294922,150718700
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,105.16556549072266,167743300
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,109.1109848022461,149981400
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,111.71533966064453,137672400
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,110.869873046875,99382200
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,112.54134368896484,142675200
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,113.49369049072266,116120400
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,109.830078125,144712000
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,113.21187591552734,106243800
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,109.9661636352539,161498200
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,111.83198547363281,96849000
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,111.72506713867188,83477200
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,113.66860961914062,100506900
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,120.88890838623047,240226800
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,117.68203735351562,262330500
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,117.76950073242188,150712000
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,117.30304718017578,112559200
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115.66075134277344,115393800
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,112.70654296875,120639300
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,114.193359375,124423700
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,113.5714340209961,89946000
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,112.48302459716797,101988000
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,111.79308319091797,82572600
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,111.80280303955078,111850700
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,113.30906677246094,92276800
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,108.06147003173828,143937800
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,112.06520080566406,146129200
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,105.7874984741211,190272600
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,105.7000503540039,122866900
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107.32291412353516,107624400
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,111.70560455322266,138235500
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,115.67047882080078,126387100
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,115.53905487060547,114457900
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,113.23197937011719,154515300
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,112.8912582397461,138023400
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,116.31782531738281,112295000
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,116.04524230957031,103162300
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,116.09393310546875,81581900
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,117.10633087158203,91183000
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,116.22047424316406,74271000
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,114.89656066894531,76322100
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,115.49037170410156,74113000
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,114.22489166259766,73604300
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,110.8275375366211,127959300
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,112.11248779296875,113874200
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,112.94966125488281,76499200
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,113.49478912353516,46691300
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,115.88948822021484,169410200
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,119.46207427978516,127728200
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,119.81251525878906,89004200
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,119.67622375488281,78967600
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.00454711914062,78260400
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,120.46472930908203,86712000
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,121.07799530029297,82225500
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,118.54701232910156,115089200
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,119.96826171875,81312200
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,119.1603012084961,86939800
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,118.54701232910156,79184500
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,124.48507690429688,157243700
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,124.41692352294922,98208600
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,125.28331756591797,94359800
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,123.29747772216797,192541500
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,124.82575988769531,121251600
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,128.3788604736328,168904800
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,127.48334503173828,88223700
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,128.4665069580078,54930100
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,133.06118774414062,124486200
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,131.28952026367188,121047300
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,130.1700439453125,96452100
