TradeDate,Ticker,Open,High,Low,Close,MarketHoursVolume,CumulativePriceFactor,CumulativeVolumeFactor,AdjustmentFactor,AdjustmentReason,SecId
2021-06-16 00:00:00,MSFT,259.39,260.58,254.43,257.38,24963636,1.362712615304511,1.0,,,39827
2021-06-17 00:00:00,MSFT,256.05,261.75,256.01,260.9,25499080,1.362712615304511,1.0,,,39827
2021-06-18 00:00:00,MSFT,259.72,262.3,258.75,259.43,33132968,1.362712615304511,1.0,,,39827
2021-06-21 00:00:00,MSFT,259.97,263.52,257.92,262.63,24415098,1.362712615304511,1.0,,,39827
2021-06-22 00:00:00,MSFT,262.72,265.79,262.4,265.51,20962939,1.362712615304511,1.0,,,39827
2021-06-23 00:00:00,MSFT,265.5,266.83,264.43,265.28,18525243,1.362712615304511,1.0,,,39827
2021-06-24 00:00:00,MSFT,266.0,267.85,265.47,266.69,19648472,1.362712615304511,1.0,,,39827
2021-06-25 00:00:00,MSFT,266.29,267.25,264.76,265.02,24184136,1.362712615304511,1.0,,,39827
2021-06-28 00:00:00,MSFT,266.02,268.9,265.91,268.72,18647698,1.362712615304511,1.0,,,39827
2021-06-29 00:00:00,MSFT,268.72,272.57,267.99,271.4,18335777,1.362712615304511,1.0,,,39827
2021-06-30 00:00:00,MSFT,270.56,271.35,269.61,270.9,18981738,1.362712615304511,1.0,,,39827
2021-07-01 00:00:00,MSFT,269.61,271.84,269.59,271.6,15437088,1.362712615304511,1.0,,,39827
2021-07-02 00:00:00,MSFT,272.63,278.0,272.5,277.65,24798776,1.362712615304511,1.0,,,39827
2021-07-06 00:00:00,MSFT,278.0,279.36,274.34,277.66,26661983,1.362712615304511,1.0,,,39827
2021-07-07 00:00:00,MSFT,279.48,280.69,277.15,279.93,22248599,1.362712615304511,1.0,,,39827
2021-07-08 00:00:00,MSFT,276.75,278.73,274.87,277.42,23434099,1.362712615304511,1.0,,,39827
2021-07-09 00:00:00,MSFT,275.52,278.05,275.32,277.94,23381739,1.362712615304511,1.0,,,39827
2021-07-12 00:00:00,MSFT,279.17,279.77,276.58,277.32,16967739,1.362712615304511,1.0,,,39827
2021-07-13 00:00:00,MSFT,277.67,282.84,277.39,280.98,25204130,1.362712615304511,1.0,,,39827
2021-07-14 00:00:00,MSFT,282.29,283.66,280.55,282.51,22292896,1.362712615304511,1.0,,,39827
2021-07-15 00:00:00,MSFT,281.94,282.51,279.83,281.03,21913354,1.362712615304511,1.0,,,39827
2021-07-16 00:00:00,MSFT,282.28,284.1,279.46,280.75,25365050,1.362712615304511,1.0,,,39827
2021-07-19 00:00:00,MSFT,279.11,280.37,274.45,277.01,30700573,1.362712615304511,1.0,,,39827
2021-07-20 00:00:00,MSFT,278.07,280.97,276.26,279.32,23580057,1.362712615304511,1.0,,,39827
2021-07-21 00:00:00,MSFT,278.97,281.52,277.29,281.4,21136200,1.362712615304511,1.0,,,39827
2021-07-22 00:00:00,MSFT,283.86,286.42,283.42,286.14,22095839,1.362712615304511,1.0,,,39827
2021-07-23 00:00:00,MSFT,287.8,289.99,286.5,289.67,22173086,1.362712615304511,1.0,,,39827
2021-07-26 00:00:00,MSFT,288.85,289.69,286.65,289.05,21661980,1.362712615304511,1.0,,,39827
2021-07-27 00:00:00,MSFT,289.31,289.58,282.95,286.54,27804216,1.362712615304511,1.0,,,39827
2021-07-28 00:00:00,MSFT,288.95,290.15,283.84,286.22,31451017,1.362712615304511,1.0,,,39827
2021-07-29 00:00:00,MSFT,286.3,288.6,286.05,286.5,16897673,1.362712615304511,1.0,,,39827
2021-07-30 00:00:00,MSFT,285.17,286.64,283.91,284.91,19132034,1.362712615304511,1.0,,,39827
2021-08-02 00:00:00,MSFT,286.3,286.77,283.75,284.82,15136016,1.362712615304511,1.0,,,39827
2021-08-03 00:00:00,MSFT,285.5,287.23,284.21,287.12,16487357,1.362712615304511,1.0,,,39827
2021-08-04 00:00:00,MSFT,285.84,287.58,284.65,286.51,15500436,1.362712615304511,1.0,,,39827
2021-08-05 00:00:00,MSFT,286.96,289.63,286.1,289.52,13461896,1.362712615304511,1.0,,,39827
2021-08-06 00:00:00,MSFT,288.2,289.5,287.64,289.46,13122834,1.362712615304511,1.0,,,39827
2021-08-09 00:00:00,MSFT,289.84,291.55,287.81,288.33,14063829,1.362712615304511,1.0,,,39827
2021-08-10 00:00:00,MSFT,288.8,289.24,285.2,286.44,16988147,1.362712615304511,1.0,,,39827
2021-08-11 00:00:00,MSFT,287.16,288.65,285.86,286.95,13344498,1.362712615304511,1.0,,,39827
