TradeDate,Ticker,Open,High,Low,Close,MarketHoursVolume,CumulativePriceFactor,CumulativeVolumeFactor,AdjustmentFactor,AdjustmentReason,SecId
2019-04-11 00:00:00,AMZN,1848.95,1849.95,1840.61,1844.07,2535037,1.0,1.0,,,33127
2019-04-12 00:00:00,AMZN,1849.0,1851.5,1841.3,1843.06,2783100,1.0,1.0,,,33127
2019-04-15 00:00:00,AMZN,1840.79,1846.81,1819.07,1844.87,3566832,1.0,1.0,,,33127
2019-04-16 00:00:00,AMZN,1851.5,1869.77,1848.0,1863.04,2905400,1.0,1.0,,,33127
2019-04-17 00:00:00,AMZN,1872.22,1876.35,1860.44,1864.82,2680889,1.0,1.0,,,33127
2019-04-18 00:00:00,AMZN,1870.82,1869.25,1859.65,1861.69,2605000,1.0,1.0,,,33127
2019-04-22 00:00:00,AMZN,1854.0,1888.42,1845.64,1887.31,3336073,1.0,1.0,,,33127
2019-04-23 00:00:00,AMZN,1891.2,1929.04,1889.58,1923.77,4337863,1.0,1.0,,,33127
2019-04-24 00:00:00,AMZN,1924.0,1929.5,1898.19,1901.75,3248232,1.0,1.0,,,33127
2019-04-25 00:00:00,AMZN,1919.8,1922.1,1900.5,1902.25,4326779,1.0,1.0,,,33127
2019-04-26 00:00:00,AMZN,1928.0,1951.0,1898.0,1950.63,7911103,1.0,1.0,,,33127
2019-04-29 00:00:00,AMZN,1949.0,1956.34,1934.65,1938.43,3788745,1.0,1.0,,,33127
2019-04-30 00:00:00,AMZN,1930.09,1935.71,1906.95,1926.52,3352845,1.0,1.0,,,33127
2019-05-01 00:00:00,AMZN,1933.05,1943.64,1910.55,1911.52,2977696,1.0,1.0,,,33127
2019-05-02 00:00:00,AMZN,1913.33,1921.55,1881.87,1900.82,3824176,1.0,1.0,,,33127
2019-05-03 00:00:00,AMZN,1949.0,1964.4,1936.0,1962.46,5944273,1.0,1.0,,,33127
2019-05-06 00:00:00,AMZN,1917.12,1958.99,1910.58,1950.55,5048506,1.0,1.0,,,33127
2019-05-07 00:00:00,AMZN,1940.4,1949.09,1903.67,1921.0,5724336,1.0,1.0,,,33127
2019-05-08 00:00:00,AMZN,1920.0,1935.37,1910.11,1917.77,3866104,1.0,1.0,,,33127
2019-05-09 00:00:00,AMZN,1900.0,1909.4,1876.02,1899.87,5120542,1.0,1.0,,,33127
2019-05-10 00:00:00,AMZN,1899.38,1903.76,1856.0,1889.98,5551908,1.0,1.0,,,33127
2019-05-13 00:00:00,AMZN,1836.0,1846.45,1818.0,1822.68,5535649,1.0,1.0,,,33127
2019-05-14 00:00:00,AMZN,1839.5,1852.44,1815.75,1840.12,4348520,1.0,1.0,,,33127
2019-05-15 00:00:00,AMZN,1828.48,1874.28,1823.0,1871.15,4514282,1.0,1.0,,,33127
2019-05-16 00:00:00,AMZN,1887.0,1917.51,1882.29,1907.57,4602116,1.0,1.0,,,33127
2019-05-17 00:00:00,AMZN,1890.87,1910.28,1867.33,1869.0,4566900,1.0,1.0,,,33127
2019-05-20 00:00:00,AMZN,1852.69,1867.78,1835.55,1858.97,3640298,1.0,1.0,,,33127
2019-05-21 00:00:00,AMZN,1872.76,1879.0,1847.01,1857.52,3846124,1.0,1.0,,,33127
2019-05-22 00:00:00,AMZN,1851.78,1871.13,1851.24,1859.68,2816035,1.0,1.0,,,33127
2019-05-23 00:00:00,AMZN,1836.59,1844.0,1804.28,1815.48,4286841,1.0,1.0,,,33127
2019-05-24 00:00:00,AMZN,1835.89,1841.72,1817.91,1823.28,3211041,1.0,1.0,,,33127
2019-05-28 00:00:00,AMZN,1832.75,1849.21,1828.0,1836.43,3077044,1.0,1.0,,,33127
2019-05-29 00:00:00,AMZN,1823.88,1829.62,1807.72,1819.19,3981429,1.0,1.0,,,33127
2019-05-30 00:00:00,AMZN,1825.15,1829.45,1808.0,1816.32,3043908,1.0,1.0,,,33127
2019-05-31 00:00:00,AMZN,1790.73,1795.55,1772.89,1775.07,4290918,1.0,1.0,,,33127
2019-06-03 00:00:00,AMZN,1760.01,1766.29,1672.0,1692.69,8833531,1.0,1.0,,,33127
2019-06-04 00:00:00,AMZN,1700.0,1730.65,1680.89,1729.56,5365547,1.0,1.0,,,33127
2019-06-05 00:00:00,AMZN,1752.0,1751.0,1715.34,1738.5,3990328,1.0,1.0,,,33127
2019-06-06 00:00:00,AMZN,1739.6,1760.0,1726.51,1754.36,3524534,1.0,1.0,,,33127
2019-06-07 00:00:00,AMZN,1763.75,1806.22,1760.0,1804.03,4575978,1.0,1.0,,,33127
2019-06-10 00:00:00,AMZN,1822.42,1884.87,1818.0,1860.63,5217890,1.0,1.0,,,33127
2019-06-11 00:00:00,AMZN,1884.35,1893.7,1858.0,1863.7,3870526,1.0,1.0,,,33127
2019-06-12 00:00:00,AMZN,1852.4,1865.0,1844.44,1855.32,2580240,1.0,1.0,,,33127
2019-06-13 00:00:00,AMZN,1867.0,1883.09,1862.25,1870.3,2653886,1.0,1.0,,,33127
2019-06-14 00:00:00,AMZN,1864.0,1876.0,1859.0,1869.67,2697119,1.0,1.0,,,33127
2019-06-17 00:00:00,AMZN,1876.5,1895.53,1875.45,1886.03,2525440,1.0,1.0,,,33127
2019-06-18 00:00:00,AMZN,1900.0,1921.67,1899.88,1901.37,3748188,1.0,1.0,,,33127
2019-06-19 00:00:00,AMZN,1907.0,1919.16,1892.92,1908.79,2770540,1.0,1.0,,,33127
2019-06-20 00:00:00,AMZN,1932.21,1935.2,1906.0,1918.19,3036798,1.0,1.0,,,33127
2019-06-21 00:00:00,AMZN,1917.81,1925.95,1907.58,1911.3,3526394,1.0,1.0,,,33127
2019-06-24 00:00:00,AMZN,1911.31,1916.55,1901.67,1913.9,2089214,1.0,1.0,,,33127
2019-06-25 00:00:00,AMZN,1911.84,1916.27,1872.42,1878.27,2882786,1.0,1.0,,,33127
2019-06-26 00:00:00,AMZN,1893.73,1903.79,1887.33,1897.83,2306454,1.0,1.0,,,33127
2019-06-27 00:00:00,AMZN,1900.2,1911.24,1898.12,1904.28,2039445,1.0,1.0,,,33127
2019-06-28 00:00:00,AMZN,1909.1,1912.65,1884.0,1893.63,2788838,1.0,1.0,,,33127
2019-07-01 00:00:00,AMZN,1923.59,1929.82,1914.66,1922.19,3041161,1.0,1.0,,,33127
2019-07-02 00:00:00,AMZN,1919.0,1934.79,1906.63,1934.31,2555951,1.0,1.0,,,33127
2019-07-03 00:00:00,AMZN,1934.5,1941.55,1930.5,1939.0,1616868,1.0,1.0,,,33127
2019-07-05 00:00:00,AMZN,1926.86,1945.84,1925.3,1942.91,2537177,1.0,1.0,,,33127
2019-07-08 00:00:00,AMZN,1933.58,1956.0,1928.59,1952.32,2731388,1.0,1.0,,,33127
2019-07-09 00:00:00,AMZN,1947.8,1990.01,1943.59,1988.3,4166707,1.0,1.0,,,33127
2019-07-10 00:00:00,AMZN,1995.4,2024.94,1995.0,2017.41,4684363,1.0,1.0,,,33127
2019-07-11 00:00:00,AMZN,2024.9,2035.79,1995.3,2001.07,4154732,1.0,1.0,,,33127
2019-07-12 00:00:00,AMZN,2008.13,2017.0,2003.96,2011.0,2380529,1.0,1.0,,,33127
2019-07-15 00:00:00,AMZN,2021.41,2022.89,2001.71,2020.99,2800684,1.0,1.0,,,33127
2019-07-16 00:00:00,AMZN,2010.0,2026.21,2001.22,2009.9,2488603,1.0,1.0,,,33127
2019-07-17 00:00:00,AMZN,2005.74,2011.97,1992.09,1992.03,2345424,1.0,1.0,,,33127
2019-07-18 00:00:00,AMZN,1979.0,1987.5,1951.55,1977.9,3292871,1.0,1.0,,,33127
2019-07-19 00:00:00,AMZN,1994.21,1996.0,1962.26,1964.52,3058270,1.0,1.0,,,33127
2019-07-22 00:00:00,AMZN,1971.14,1989.0,1958.79,1985.63,2753233,1.0,1.0,,,33127
2019-07-23 00:00:00,AMZN,1996.62,1997.79,1973.13,1994.49,2436071,1.0,1.0,,,33127
2019-07-24 00:00:00,AMZN,1966.18,2001.3,1965.87,2000.81,2420940,1.0,1.0,,,33127
2019-07-25 00:00:00,AMZN,2000.01,2001.2,1972.8,1973.82,3031666,1.0,1.0,,,33127
2019-07-26 00:00:00,AMZN,1942.0,1950.8,1924.51,1943.05,4734172,1.0,1.0,,,33127
2019-07-29 00:00:00,AMZN,1929.87,1932.01,1890.59,1912.45,4349252,1.0,1.0,,,33127
2019-07-30 00:00:00,AMZN,1890.5,1909.59,1883.48,1898.53,2768472,1.0,1.0,,,33127
2019-07-31 00:00:00,AMZN,1898.11,1899.55,1849.44,1866.78,4262778,1.0,1.0,,,33127
2019-08-01 00:00:00,AMZN,1871.2,1897.92,1844.34,1855.32,4578525,1.0,1.0,,,33127
2019-08-02 00:00:00,AMZN,1844.0,1846.11,1808.21,1823.24,4694098,1.0,1.0,,,33127
2019-08-05 00:00:00,AMZN,1769.88,1788.25,1748.78,1765.13,5664502,1.0,1.0,,,33127
2019-08-06 00:00:00,AMZN,1792.23,1793.72,1753.4,1787.83,4756497,1.0,1.0,,,33127
2019-08-07 00:00:00,AMZN,1773.68,1798.79,1757.0,1793.4,4264115,1.0,1.0,,,33127
2019-08-08 00:00:00,AMZN,1806.0,1834.26,1798.11,1832.89,3527800,1.0,1.0,,,33127
2019-08-09 00:00:00,AMZN,1828.95,1831.0,1802.22,1807.58,2713944,1.0,1.0,,,33127
2019-08-12 00:00:00,AMZN,1795.0,1800.96,1777.0,1784.92,2774428,1.0,1.0,,,33127
2019-08-13 00:00:00,AMZN,1781.1,1831.64,1780.0,1824.34,3909184,1.0,1.0,,,33127
2019-08-14 00:00:00,AMZN,1794.75,1795.56,1757.29,1762.96,4688591,1.0,1.0,,,33127
2019-08-15 00:00:00,AMZN,1783.0,1788.0,1762.01,1776.12,3550777,1.0,1.0,,,33127
2019-08-16 00:00:00,AMZN,1794.13,1802.64,1784.73,1792.57,2888590,1.0,1.0,,,33127
2019-08-19 00:00:00,AMZN,1818.08,1826.0,1812.61,1816.12,2629279,1.0,1.0,,,33127
2019-08-20 00:00:00,AMZN,1814.5,1816.82,1799.88,1801.38,1819306,1.0,1.0,,,33127
2019-08-21 00:00:00,AMZN,1819.39,1829.5,1815.52,1823.54,1948107,1.0,1.0,,,33127
2019-08-22 00:00:00,AMZN,1828.0,1829.28,1800.1,1805.6,2582299,1.0,1.0,,,33127
2019-08-23 00:00:00,AMZN,1795.04,1804.78,1745.23,1749.62,4992674,1.0,1.0,,,33127
2019-08-26 00:00:00,AMZN,1767.12,1770.0,1744.0,1768.87,2890921,1.0,1.0,,,33127
2019-08-27 00:00:00,AMZN,1776.53,1779.25,1746.68,1761.83,2712063,1.0,1.0,,,33127
2019-08-28 00:00:00,AMZN,1756.0,1767.86,1744.9,1764.25,2317507,1.0,1.0,,,33127
2019-08-29 00:00:00,AMZN,1782.42,1798.55,1777.25,1786.4,2842877,1.0,1.0,,,33127
2019-08-30 00:00:00,AMZN,1798.76,1799.74,1764.69,1776.29,2866953,1.0,1.0,,,33127
2019-09-03 00:00:00,AMZN,1771.02,1800.75,1768.0,1789.84,3314807,1.0,1.0,,,33127
2019-09-04 00:00:00,AMZN,1805.0,1807.42,1796.29,1800.62,2268501,1.0,1.0,,,33127
2019-09-05 00:00:00,AMZN,1820.98,1842.0,1815.63,1840.72,3190879,1.0,1.0,,,33127
2019-09-06 00:00:00,AMZN,1840.0,1840.62,1826.83,1833.51,2281852,1.0,1.0,,,33127
2019-09-09 00:00:00,AMZN,1841.12,1850.0,1824.95,1831.35,2849957,1.0,1.0,,,33127
2019-09-10 00:00:00,AMZN,1822.64,1825.71,1805.49,1820.55,2414680,1.0,1.0,,,33127
2019-09-11 00:00:00,AMZN,1812.14,1833.42,1809.08,1822.99,2208615,1.0,1.0,,,33127
2019-09-12 00:00:00,AMZN,1837.63,1853.66,1834.53,1843.55,2749181,1.0,1.0,,,33127
2019-09-13 00:00:00,AMZN,1844.97,1846.0,1835.21,1839.34,1781849,1.0,1.0,,,33127
2019-09-16 00:00:00,AMZN,1824.02,1825.18,1800.28,1807.84,3470451,1.0,1.0,,,33127
2019-09-17 00:00:00,AMZN,1807.2,1823.99,1804.1,1822.55,1923089,1.0,1.0,,,33127
2019-09-18 00:00:00,AMZN,1817.04,1822.06,1795.88,1817.46,2426236,1.0,1.0,,,33127
2019-09-19 00:00:00,AMZN,1821.94,1832.57,1817.9,1821.5,1977257,1.0,1.0,,,33127
2019-09-20 00:00:00,AMZN,1824.74,1830.63,1780.92,1794.16,5119393,1.0,1.0,,,33127
2019-09-23 00:00:00,AMZN,1776.01,1792.7,1767.46,1785.3,2814549,1.0,1.0,,,33127
2019-09-24 00:00:00,AMZN,1790.61,1795.7,1735.73,1741.61,4523722,1.0,1.0,,,33127
2019-09-25 00:00:00,AMZN,1747.36,1773.0,1723.0,1768.33,3411898,1.0,1.0,,,33127
2019-09-26 00:00:00,AMZN,1763.3,1763.37,1731.5,1739.84,3409907,1.0,1.0,,,33127
2019-09-27 00:00:00,AMZN,1749.12,1749.0,1713.87,1725.45,3809560,1.0,1.0,,,33127
2019-09-30 00:00:00,AMZN,1726.99,1737.27,1709.22,1735.91,2528653,1.0,1.0,,,33127
2019-10-01 00:00:00,AMZN,1746.0,1755.6,1728.5,1735.65,2893192,1.0,1.0,,,33127
2019-10-02 00:00:00,AMZN,1726.45,1728.89,1705.05,1713.23,3216923,1.0,1.0,,,33127
2019-10-03 00:00:00,AMZN,1712.0,1725.0,1685.41,1724.42,3407725,1.0,1.0,,,33127
2019-10-04 00:00:00,AMZN,1726.06,1740.57,1719.23,1739.65,2375473,1.0,1.0,,,33127
2019-10-07 00:00:00,AMZN,1732.55,1747.83,1724.02,1732.66,2063509,1.0,1.0,,,33127
2019-10-08 00:00:00,AMZN,1722.49,1727.0,1705.0,1705.51,2463960,1.0,1.0,,,33127
2019-10-09 00:00:00,AMZN,1721.03,1729.95,1714.36,1721.99,1974423,1.0,1.0,,,33127
2019-10-10 00:00:00,AMZN,1725.24,1738.29,1713.75,1720.26,2518143,1.0,1.0,,,33127
2019-10-11 00:00:00,AMZN,1742.92,1745.45,1729.86,1731.92,3173089,1.0,1.0,,,33127
2019-10-14 00:00:00,AMZN,1728.91,1741.87,1722.0,1736.43,1863210,1.0,1.0,,,33127
2019-10-15 00:00:00,AMZN,1742.14,1776.28,1740.62,1767.38,3061030,1.0,1.0,,,33127
2019-10-16 00:00:00,AMZN,1773.59,1786.21,1770.69,1777.43,2648464,1.0,1.0,,,33127
2019-10-17 00:00:00,AMZN,1797.59,1798.85,1782.02,1787.48,2562291,1.0,1.0,,,33127
2019-10-18 00:00:00,AMZN,1789.7,1793.97,1749.3,1757.51,3123914,1.0,1.0,,,33127
2019-10-21 00:00:00,AMZN,1769.58,1785.85,1765.0,1785.66,2067097,1.0,1.0,,,33127
2019-10-22 00:00:00,AMZN,1788.15,1789.77,1762.0,1765.73,2057151,1.0,1.0,,,33127
2019-10-23 00:00:00,AMZN,1761.3,1770.05,1742.0,1762.17,2042167,1.0,1.0,,,33127
2019-10-24 00:00:00,AMZN,1771.09,1788.31,1760.78,1780.78,3109303,1.0,1.0,,,33127
2019-10-25 00:00:00,AMZN,1698.0,1764.21,1695.0,1761.33,8995027,1.0,1.0,,,33127
2019-10-28 00:00:00,AMZN,1749.91,1778.7,1742.5,1777.08,3489938,1.0,1.0,,,33127
2019-10-29 00:00:00,AMZN,1775.91,1777.0,1755.81,1762.71,2115829,1.0,1.0,,,33127
2019-10-30 00:00:00,AMZN,1760.24,1782.38,1760.0,1779.99,2262035,1.0,1.0,,,33127
2019-10-31 00:00:00,AMZN,1774.72,1792.0,1772.0,1776.66,2590229,1.0,1.0,,,33127
2019-11-01 00:00:00,AMZN,1788.0,1797.19,1785.21,1791.44,2630398,1.0,1.0,,,33127
2019-11-04 00:00:00,AMZN,1801.01,1815.06,1799.14,1804.66,2551076,1.0,1.0,,,33127
2019-11-05 00:00:00,AMZN,1809.89,1810.25,1794.28,1801.71,1751102,1.0,1.0,,,33127
2019-11-06 00:00:00,AMZN,1801.0,1802.48,1788.58,1795.77,1895586,1.0,1.0,,,33127
2019-11-07 00:00:00,AMZN,1803.68,1805.86,1783.48,1788.2,2489420,1.0,1.0,,,33127
2019-11-08 00:00:00,AMZN,1788.59,1789.88,1774.23,1785.88,2054815,1.0,1.0,,,33127
2019-11-11 00:00:00,AMZN,1776.4,1779.88,1767.13,1771.65,1809886,1.0,1.0,,,33127
2019-11-12 00:00:00,AMZN,1774.66,1786.22,1771.91,1778.0,1929370,1.0,1.0,,,33127
2019-11-13 00:00:00,AMZN,1773.39,1775.0,1747.59,1753.11,2917065,1.0,1.0,,,33127
2019-11-14 00:00:00,AMZN,1751.43,1766.45,1749.56,1754.6,2074681,1.0,1.0,,,33127
2019-11-15 00:00:00,AMZN,1760.05,1761.47,1732.91,1739.49,3732190,1.0,1.0,,,33127
2019-11-18 00:00:00,AMZN,1737.71,1753.41,1722.72,1752.53,2685516,1.0,1.0,,,33127
2019-11-19 00:00:00,AMZN,1756.85,1760.68,1743.05,1752.79,2114911,1.0,1.0,,,33127
2019-11-20 00:00:00,AMZN,1750.0,1762.5,1734.12,1745.53,2601890,1.0,1.0,,,33127
2019-11-21 00:00:00,AMZN,1743.0,1746.44,1730.38,1734.71,2498186,1.0,1.0,,,33127
2019-11-22 00:00:00,AMZN,1739.02,1746.36,1731.01,1745.72,2303826,1.0,1.0,,,33127
2019-11-25 00:00:00,AMZN,1753.25,1777.42,1753.3,1773.84,3113422,1.0,1.0,,,33127
2019-11-26 00:00:00,AMZN,1780.0,1797.03,1778.35,1796.94,2924715,1.0,1.0,,,33127
2019-11-27 00:00:00,AMZN,1800.5,1824.5,1797.35,1818.51,2881984,1.0,1.0,,,33127
2019-11-29 00:00:00,AMZN,1817.78,1824.69,1800.79,1800.8,1790421,1.0,1.0,,,33127
2019-12-02 00:00:00,AMZN,1804.0,1805.55,1762.68,1781.6,3546144,1.0,1.0,,,33127
2019-12-03 00:00:00,AMZN,1760.0,1772.87,1747.23,1769.96,3299792,1.0,1.0,,,33127
2019-12-04 00:00:00,AMZN,1775.98,1789.05,1760.24,1760.69,2514245,1.0,1.0,,,33127
2019-12-05 00:00:00,AMZN,1763.5,1763.2,1740.0,1740.48,2613824,1.0,1.0,,,33127
2019-12-06 00:00:00,AMZN,1751.94,1754.4,1740.13,1751.6,2920560,1.0,1.0,,,33127
2019-12-09 00:00:00,AMZN,1750.66,1766.45,1746.0,1749.51,2255093,1.0,1.0,,,33127
2019-12-10 00:00:00,AMZN,1748.5,1750.67,1735.0,1739.21,2325730,1.0,1.0,,,33127
2019-12-11 00:00:00,AMZN,1741.67,1750.0,1735.9,1748.72,1855927,1.0,1.0,,,33127
2019-12-12 00:00:00,AMZN,1750.0,1764.0,1746.0,1760.33,2941185,1.0,1.0,,,33127
2019-12-13 00:00:00,AMZN,1765.0,1768.88,1755.0,1760.94,2510212,1.0,1.0,,,33127
2019-12-16 00:00:00,AMZN,1765.1,1769.5,1757.05,1769.21,2962530,1.0,1.0,,,33127
2019-12-17 00:00:00,AMZN,1779.03,1792.0,1777.69,1790.66,3388728,1.0,1.0,,,33127
2019-12-18 00:00:00,AMZN,1795.02,1798.2,1782.36,1784.03,3142736,1.0,1.0,,,33127
2019-12-19 00:00:00,AMZN,1780.0,1792.99,1774.06,1792.28,2191175,1.0,1.0,,,33127
2019-12-20 00:00:00,AMZN,1802.97,1802.4,1782.45,1786.5,4316767,1.0,1.0,,,33127
2019-12-23 00:00:00,AMZN,1788.26,1793.0,1784.81,1793.0,1894905,1.0,1.0,,,33127
2019-12-24 00:00:00,AMZN,1793.81,1795.5,1787.6,1789.21,834640,1.0,1.0,,,33127
2019-12-26 00:00:00,AMZN,1801.01,1870.46,1799.5,1868.77,6361822,1.0,1.0,,,33127
2019-12-27 00:00:00,AMZN,1882.92,1901.4,1866.01,1869.8,5887377,1.0,1.0,,,33127
2019-12-30 00:00:00,AMZN,1874.0,1884.0,1840.99,1846.89,3547409,1.0,1.0,,,33127
